bootstrap_id,source_bootstrap_id,model_id,model_name,model_base_name,model_setting,scenario,scenario_code,scenario_name,utility,source_version
5,q1_uncertainty_normal_approx_0005,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8502369972946054,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6688151836360026,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.668802708018977,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8995290277673796,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6602205260149158,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8692666038610887,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9754309989942586,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.9022906065662905,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8841493941954295,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9623376496339554,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8972695963992227,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8245896978078734,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9221300573734369,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8973846592934879,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8407476333416165,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8705135454145619,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9314230978034723,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.957205100595248,Q2_SCENARIO_UTILITY_v1.0
5,q1_uncertainty_normal_approx_0005,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.906441606537058,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.8899140008433434,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8749140049558141,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8679604620960623,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8748137369853735,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7606472405887201,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8346035751692351,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8903181945490002,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8873646567162604,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8976253648699186,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8197467409804257,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9095448861429952,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8076681354571771,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.66287279350558,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6519869013122098,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8533093241250814,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.656551239639765,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8256500763416863,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.931182770646472,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8791712566030863,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8232132872303667,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.8740448171341741,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8498982002125055,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7107394007597025,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.970902407060605,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8387685327492359,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.7697837956906007,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8211372121378179,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.8725939118642462,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.8780944634477611,Q2_SCENARIO_UTILITY_v1.0
6,q1_uncertainty_normal_approx_0006,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.8446730714656434,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9073858327459718,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8937872872065479,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8492456513582521,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8829694349383874,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8366911105471059,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8354662998706112,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.9004053084500889,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8961616870588673,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9070439712326336,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8321391494395084,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9567464129467372,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8670150980988914,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6567720400746518,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6591502460742613,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8905282030168682,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6467397395612505,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8453984331279562,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9261604586695347,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8764191799109288,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8357937560947585,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9614735375716833,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9519595243941483,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.87674577175327,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9239295433191961,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9258627606872365,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8609190237053634,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.9227357656765722,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9761740252406208,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9745575769345609,Q2_SCENARIO_UTILITY_v1.0
7,q1_uncertainty_normal_approx_0007,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.921180713237068,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9045663828898878,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8436607719363629,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.843782605905776,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8739475097983652,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8108165630122511,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8122326374047016,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8637735790139054,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8586357074710148,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8821497350720062,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8299057127327812,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9317879323288525,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8395557953695971,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.650949103062656,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6525828486849852,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8661372948317861,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6402063787983538,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8091483034390095,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9027369598505902,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8851182624214652,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8386053570991066,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9837199651033901,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8982486167069136,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8163510412188301,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.820118987473658,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9181796432855592,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8544523657286412,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8938755142219627,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9497017690927635,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9727921589234185,Q2_SCENARIO_UTILITY_v1.0
8,q1_uncertainty_normal_approx_0008,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.928760631417235,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9295058974239485,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8917370628427829,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8221107850402323,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8721997877433186,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7959878324145185,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8446557303732892,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8868320304734627,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9200090077268992,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.914641727411781,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8489339318862918,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9343533233038611,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8427564680504486,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6423536373754323,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6497859646176258,Q2_SCENARIO_UTILITY_v1.0
9,q1_uncertainty_normal_approx_0009,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8475444055956993,Q2_SCENARIO_UTILITY_v1.0
