bootstrap,dimension,converged,message
587,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
587,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
587,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
587,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
588,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
588,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
588,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
588,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
588,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
589,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
589,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
589,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
589,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
589,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
590,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
590,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
590,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
590,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
590,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
591,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
591,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
591,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
591,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
591,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
592,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
592,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
592,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
592,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
592,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
593,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
593,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
593,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
593,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
593,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
594,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
594,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
594,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
594,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
594,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
595,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
595,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
595,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
595,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
595,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
596,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
596,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
596,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
596,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
596,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
597,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
597,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
597,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
597,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
597,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
598,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
598,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
598,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
598,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
598,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
599,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
599,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
599,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
599,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
599,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
600,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
600,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
600,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
600,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
600,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
601,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
601,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
601,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
601,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
601,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
602,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
602,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
602,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
602,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
602,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
603,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
603,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
603,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
603,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
603,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
604,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
604,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
604,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
604,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
604,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
605,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
605,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
605,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
605,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
605,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
606,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
606,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
606,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
606,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
606,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
607,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
607,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
607,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
607,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
607,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
608,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
608,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
608,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
608,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
608,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
609,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
609,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
609,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
609,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
609,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
610,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
610,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
610,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
610,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
610,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
611,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
611,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
611,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
611,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
611,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
612,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
612,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
612,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
612,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
612,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
613,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
613,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
613,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
613,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
613,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
614,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
614,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
614,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
614,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
614,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
615,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
615,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
615,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
615,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
615,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
616,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
616,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
616,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
616,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
616,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
617,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
617,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
617,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
617,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
617,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
618,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
618,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
618,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
618,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
618,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
619,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
619,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
619,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
619,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
619,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
620,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
620,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
620,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
620,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
620,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
621,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
621,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
621,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
621,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
621,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
622,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
622,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
622,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
622,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
622,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
623,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
623,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
623,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
623,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
623,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
624,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
624,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
624,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
624,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
624,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
625,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
625,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
625,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
625,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
625,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
626,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
626,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
626,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
626,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
626,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
627,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
627,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
627,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
627,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
627,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
628,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
628,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
628,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
628,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
628,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
629,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
629,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
629,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
629,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
629,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
630,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
630,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
630,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
630,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
630,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
631,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
631,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
631,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
631,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
631,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
632,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
632,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
632,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
632,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
632,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
633,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
633,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
633,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
633,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
633,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
634,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
634,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
634,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
634,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
634,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
635,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
635,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
635,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
635,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
635,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
636,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
636,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
636,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
636,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
636,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
637,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
637,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
637,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
637,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
637,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
638,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
638,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
638,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
638,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
638,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
639,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
639,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
639,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
639,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
639,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
640,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
640,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
640,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
640,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
640,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
641,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
641,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
641,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
641,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
641,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
642,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
642,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
642,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
642,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
642,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
643,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
643,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
643,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
643,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
643,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
644,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
644,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
644,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
644,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
644,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
645,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
645,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
645,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
645,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
645,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
646,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
646,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
646,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
646,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
646,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
647,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
647,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
647,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
647,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
647,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
648,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
648,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
648,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
648,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
648,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
649,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
649,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
649,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
649,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
649,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
650,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
650,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
650,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
650,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
650,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
651,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
651,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
651,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
651,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
651,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
652,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
652,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
652,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
652,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
652,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
653,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
653,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
653,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
653,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
653,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
654,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
654,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
654,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
654,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
654,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
655,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
655,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
